id,name,city,latitude,longitude,totalBeds,erBeds,phone,website,specialties,data_status,notes
mh-16095,Golhar Nursing Home,nagpur,21.1346806,79.0774456,30,1,7976889847,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16097,Indrayani Speciality Hospital,nagpur,21.1358315,79.0764793,120,10,8746560543,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16099,Kamal Institute Of Andro-Urology,nagpur,21.1359884,79.0676833,60,3,8427460888,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16100,Karandikar Maternity And Nursing Home,nagpur,21.135742,79.0689241,30,3,8283240016,,"Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-16101,Ketki Research Institute Of Medical Sciences Ltd.(Krims Hospital),nagpur,21.132815,79.070385,120,11,9556510727,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16102,Krims Apollo Hospital,nagpur,21.1318185,79.0683041,120,3,9807819634,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16103,Kubde Children Hospital And Premature Baby Unit,nagpur,21.1458004,79.0881546,120,8,9185936681,,Pediatrics,estimated,Estimated/inferred where public source was unavailable
mh-16104,Late Dr Anjani Mokadam Memorial Charitable Trust Anjani Eye Hospital,nagpur,21.1355004,79.0770625,8,1,8231373879,,Ophthalmology,estimated,Estimated/inferred where public source was unavailable
mh-16107,Marathe Child Care Hospital,nagpur,21.1341427,79.0741423,120,12,8969455147,,Pediatrics,estimated,Estimated/inferred where public source was unavailable
mh-16108,Matru Sewa Sangh,nagpur,21.143775,79.105022,60,1,7544826563,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16110,Meditrina Institute Of Medical Sciences,nagpur,21.132927,79.0713579,60,7,8445009203,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16111,Midas Institute Of Gastroenterology,nagpur,21.133981,79.0755613,60,1,9747465865,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16112,Mother Care Nursing Home,nagpur,21.133981,79.0755613,30,3,9191190560,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16113,Neeti Clinics and Nursing Home,nagpur,21.133218,79.0726152,20,2,8017775264,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16114,Oke Eye Hospital,nagpur,26.8657486,75.8013086,8,1,8590757821,,Ophthalmology,estimated,Estimated/inferred where public source was unavailable
mh-16115,Om Surgical Hospital And Trauma Centre,nagpur,21.1428126,79.0610504,40,2,7282248315,,"General Surgery, ENT",estimated,Estimated/inferred where public source was unavailable
mh-16118,Rathi Children and Maternity Hospital,nagpur,21.2275312,79.1900834,120,2,8793505736,,"Pediatrics, Gynecology",estimated,Estimated/inferred where public source was unavailable
mh-16119,Rnh Hospital,nagpur,21.1343323,79.0809789,120,7,7580354882,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16120,Sankalp Maternity Hospital,nagpur,21.13982,79.059308,120,1,8062241800,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-16121,Sarakshi Netralaya,nagpur,21.1346873,79.0770515,60,4,8876797848,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16123,Shanta Spine Institute,nagpur,21.134959,79.0757714,60,4,7948786054,,Neurology,estimated,Estimated/inferred where public source was unavailable
mh-16124,Shantiniletan Nursing Home,nagpur,21.125957,79.055013,30,1,8717296943,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16125,Sneh Nursing Home,nagpur,21.133033,79.071022,30,3,7383958334,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16126,Sparsh Clinics,nagpur,21.1405719,79.060432,20,1,8067014312,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16127,Surgicare Clinic,nagpur,21.1397082,79.0631071,20,2,9662658937,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16128,Sushrut Hospital,nagpur,21.133218,79.0726152,120,14,7012812037,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16129,Vantika Hospital,nagpur,21.136708,79.070975,120,10,9202213067,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16132,Wockhardt Heart Hospital,nagpur,21.1325186,79.0540303,40,4,7023072103,,Cardiology,estimated,Estimated/inferred where public source was unavailable
mh-16133,Zenith Hospital,nagpur,21.1368855,79.0655566,120,10,7181683870,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16135,Avanti Institute Of Cardiology,nagpur,21.1230585,79.0574637,60,1,9605303866,,Cardiology,estimated,Estimated/inferred where public source was unavailable
mh-16136,Avantika Hospital,nagpur,21.1346751,79.0770142,120,13,9718129048,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16139,Chandak Nursing Home,nagpur,21.1477276,79.0842765,30,2,8929609117,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16142,Crescent Nursing Home and Iccu,nagpur,21.1355197,79.0819749,30,2,7413951981,,"ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-16143,Dadasaheb Lanjewar Hospital,nagpur,21.1322929,79.0773139,120,6,9522510482,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16144,Dr. Mangala Ketkar,nagpur,21.1453998,79.0831649,60,4,8355259641,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16145,Drishti Eye Clinic and Squint Centre,nagpur,21.133218,79.0726152,8,1,9780114323,,"Ophthalmology, ENT, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-16146,Evista Eye Care Centre,nagpur,21.1354284,79.0817265,8,1,7267930232,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-16147,Eye Care Centre,nagpur,21.1458004,79.0881546,8,1,8126509466,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-16148,Ganeshrao Kanphade Memorial Hospital,nagpur,21.1458004,79.0881546,120,9,7119375806,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16149,Granam Hospital,nagpur,21.133218,79.0726152,120,11,9415730429,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16151,Haematology Oncology Clinic And Laboratory,nagpur,21.1458004,79.0881546,20,2,7556670948,,"Oncology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-16152,Hardeo Hospitals Pvt Ltd,nagpur,21.1354284,79.0817265,120,2,7496924098,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16154,Jaiswal Children Hospital,nagpur,21.1489395,79.1165623,120,2,8352283175,,Pediatrics,estimated,Estimated/inferred where public source was unavailable
mh-16155,Jasleen Eye Hospital - Nagpur,nagpur,21.1092205,79.0697156,8,1,8935588939,,Ophthalmology,estimated,Estimated/inferred where public source was unavailable
mh-16158,Ketkar Nursing Home,nagpur,21.1453998,79.0831649,30,1,7087980967,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16159,Ketki Nursing Home And Urology Hospital,nagpur,21.1312759,79.0800402,30,3,9969533807,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16160,Kidney Centre Jasleen Hospital,nagpur,21.1092205,79.0697156,120,5,7150499919,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16161,Laser Vision Centre,nagpur,21.1092205,79.0697156,60,6,8254026576,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-16165,Mulik Hospital,nagpur,21.1354284,79.0817265,120,4,8211151633,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16166,N K P Salve Institute Of Medical Science and Lata Mangeshkar Hospital,nagpur,21.1458004,79.0881546,120,1,7413167325,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16167,Ortho Relief Hospital And Research Centre,nagpur,21.1312759,79.0800402,120,3,8272577486,,"Orthopedics, ENT",estimated,Estimated/inferred where public source was unavailable
mh-16169,Patil Hospital,nagpur,21.1393425,79.1040502,120,4,7200943297,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16171,Rathi Hospital,nagpur,21.1316579,79.0621028,120,5,9154418589,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16172,Shanti Prabha Nursing Home,nagpur,44.9041136,22.3645155,30,3,8156820241,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16173,Shat Ayu Critical Care Polytrauma Centre and Multispeciality Hospital,nagpur,21.090743,79.065355,120,12,8386085011,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16174,Shiv Ganga Hospital and Critical Care Centre,nagpur,21.1312759,79.0800402,120,8,8687998595,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16175,Shravan Dialysis and Kidney Unit,nagpur,21.1312759,79.0800402,60,2,9204185467,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16176,Shri Krishna Hrudayalaya And Critical Care Centre,nagpur,21.1312759,79.0800402,60,6,7344807207,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16180,Sparsh Urology And Kidney Hospital,nagpur,21.1312759,79.0800402,120,7,7343863285,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16181,Sud Surgical And Maternity Hospital,nagpur,21.1322929,79.0773139,40,3,7388881961,,"General Surgery, Gynecology",estimated,Estimated/inferred where public source was unavailable
mh-16182,Suprathet Hospital,nagpur,21.1458004,79.0881546,120,5,8738250589,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16183,Suretech Hospital And Research Centre,nagpur,21.1312759,79.0800402,120,6,9597284065,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-16184,Dalal Nursing Home,nagpur,21.173473,79.082858,30,3,9195813284,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16186,Green City Hospital,nagpur,21.1458004,79.0881546,120,6,7409383362,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16188,Pioneer Nursing Home,nagpur,21.1695216,79.0794376,30,3,8654461835,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16189,Prestige Nursing Home,nagpur,21.1458004,79.0881546,30,1,8173018094,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16190,Rathod Nursing Home,nagpur,21.1458004,79.0881546,30,1,7449415606,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16191,Shubham Nursing Home,nagpur,21.174205,79.0574405,30,3,8962004363,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16193,G Kumar Arogyadham Ayurved Panchkarm Hospital And Research Institute,nagpur,21.1813511,79.0879895,120,1,8782343416,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16194,Janta Maternity Home And Hospital - Nagpur,nagpur,21.1820557,79.0859952,120,7,8296328033,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-16196,Shivleela Maternity And Nursing Home,nagpur,21.1706297,79.0987453,30,2,8599816754,,"Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-16197,Waghralkar Ayurved Hospital,nagpur,21.1092205,79.0697156,120,13,8398817538,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16198,Bhairawnath Hospital,nagpur,21.1458004,79.0881546,120,4,7672254877,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16199,Desai Children And Surgical Hospital,nagpur,21.1169214,79.0700774,40,3,9104500148,,"General Surgery, Pediatrics",estimated,Estimated/inferred where public source was unavailable
mh-16200,Deshpande Nursing Home,nagpur,21.1414848,79.0793786,30,2,7966973898,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16201,Dharmadhikari Hospital,nagpur,21.1172255,79.0718363,120,3,8828450300,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16202,Dhawale Hospital,nagpur,21.1176314,79.0715031,120,2,8604840208,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16203,Dr V E Tambe Critical Care Unit,nagpur,21.1174117,79.0718879,60,4,9890968486,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16204,Kothari Hospital,nagpur,21.1126271,79.0654828,120,10,7360704099,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16207,Rathi Nursing Home,nagpur,21.1343323,79.0809789,30,3,8152235398,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-16208,Shreeji Hospital,nagpur,21.1109485,79.0639453,120,11,8136407803,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-16209,Shushrusha Ortho and Spine Care Hospital,nagpur,21.1189474,79.0727106,120,11,8049043634,,"Orthopedics, Neurology",estimated,Estimated/inferred where public source was unavailable
mh-16210,Vimal Ear Nose and Throat Hospital,nagpur,18.95886,72.825277,120,8,7574436051,,ENT,estimated,Estimated/inferred where public source was unavailable
